"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","0","236","2203407831040","10285056","2408448","15216",,,,,,,,,,"Process",,,"8",,,,,"3112",".",,,,"15216","15216","2408448","2408448","102104","102104","3084288","3084288","10932224","10932224","2203417321472","99098624",,,"2408448","2408448",,"0",,"System.Diagnostics.ProcessThreadCollection","236","2203407831040","89608192","False",,,,"10285056","10285056",,,,,,"svchost","0","","True",,
"svchost","0","206","2203697508352","11710464","7811072","16312",,,,,,,,,,"Process",,,"8",,,,,"3136",".",,,,"16312","16312","7811072","7811072","104880","104880","8216576","8216576","13754368","13754368","2203709042688","390819840",,,"7811072","7811072",,"0",,"System.Diagnostics.ProcessThreadCollection","206","2203697508352","379285504","False",,,,"11710464","11710464",,,,,,"svchost","0","","True",,
"svchost","0","227","2203404386304","9117696","2338816","11664",,,,,,,,,,"Process",,,"8",,,,,"3196",".",,,,"11664","11664","2338816","2338816","102176","102176","3026944","3026944","10276864","10276864","2203420110848","101888000",,,"2338816","2338816",,"0",,"System.Diagnostics.ProcessThreadCollection","227","2203404386304","86163456","False",,,,"9117696","9117696",,,,,,"svchost","0","","True",,
"svchost","0","186","2203460624384","7970816","1949696","12072",,,,,,,,,,"Process",,,"8",,,,,"3204",".",,,,"12072","12072","1949696","1949696","144480","144480","9715712","9715712","17195008","17195008","2203655331840","337108992",,,"1949696","1949696",,"0",,"System.Diagnostics.ProcessThreadCollection","186","2203460624384","142401536","False",,,,"7970816","7970816",,,,,,"svchost","0","","True",,
"svchost","0","296","2203436158976","11014144","3579904","29824",,,,,,,,,,"Process",,,"8",,,,,"3268",".",,,,"29824","29824","3579904","3579904","95320","95320","4235264","4235264","11231232","11231232","2203446644736","128421888",,,"3579904","3579904",,"0",,"System.Diagnostics.ProcessThreadCollection","296","2203436158976","117936128","False",,,,"11014144","11014144",,,,,,"svchost","0","","True",,
"svchost","0","315","2203439190016","16338944","4079616","14272",,,,,,,,,,"Process",,,"8",,,,,"3356",".",,,,"14272","14272","4079616","4079616","141256","141256","4980736","4980736","17592320","17592320","2203452891136","134668288",,,"4079616","4079616",,"0",,"System.Diagnostics.ProcessThreadCollection","315","2203439190016","120967168","False",,,,"16338944","16338944",,,,,,"svchost","0","","True",,
"svchost","0","129","2203387752448","6840320","1527808","8288",,,,,,,,,,"Process",,,"8",,,,,"3432",".",,,,"8288","8288","1527808","1527808","63128","63128","1916928","1916928","7675904","7675904","2203401383936","83161088",,,"1527808","1527808",,"0",,"System.Diagnostics.ProcessThreadCollection","129","2203387752448","69529600","False",,,,"6840320","6840320",,,,,,"svchost","0","","True",,
"svchost","0","554","2203587448832","43229184","31387648","29616",,,,,,,,,,"Process",,,"8",,,,,"3540",".",,,,"29616","29616","31387648","31387648","136136","136136","73142272","73142272","83795968","83795968","2204183089152","864866304",,,"31387648","31387648",,"0",,"System.Diagnostics.ProcessThreadCollection","554","2203587448832","269225984","False",,,,"43229184","43229184",,,,,,"svchost","0","","True",,
"svchost","0","716","2203497492480","26021888","14364672","23520",,,,,,,,,,"Process",,,"8",,,,,"3564",".",,,,"23520","23520","14364672","14364672","134992","134992","47652864","47652864","54673408","54673408","2203595186176","276963328",,,"14364672","14364672",,"0",,"System.Diagnostics.ProcessThreadCollection","716","2203497492480","179269632","False",,,,"26021888","26021888",,,,,,"svchost","0","","True",,
"svchost","0","171","2203392724992","7352320","1638400","9776",,,,,,,,,,"Process",,,"8",,,,,"3732",".",,,,"9776","9776","1638400","1638400","66456","66456","1925120","1925120","7843840","7843840","2203403440128","85217280",,,"1638400","1638400",,"0",,"System.Diagnostics.ProcessThreadCollection","171","2203392724992","74502144","False",,,,"7352320","7352320",,,,,,"svchost","0","","True",,
"svchost","0","436","2203421147136","14471168","3534848","14328",,,,,,,,,,"Process",,,"8",,,,,"3976",".",,,,"14328","14328","3534848","3534848","125312","125312","4816896","4816896","15675392","15675392","2203437318144","119095296",,,"3534848","3534848",,"0",,"System.Diagnostics.ProcessThreadCollection","436","2203421147136","102924288","False",,,,"14471168","14471168",,,,,,"svchost","0","","True",,
"svchost","0","332","2203450531840","37187584","32067584","13320",,,,,,,,,,"Process",,,"8",,,,,"3988",".",,,,"13320","13320","32067584","32067584","90336","90336","47009792","47009792","51642368","51642368","2203467763712","149540864",,,"32067584","32067584",,"0",,"System.Diagnostics.ProcessThreadCollection","332","2203450531840","132308992","False",,,,"37187584","37187584",,,,,,"svchost","0","","True",,
"svchost","0","229","2203408265216","10559488","2740224","12744",,,,,,,,,,"Process",,,"8",,,,,"4336",".",,,,"12744","12744","2740224","2740224","103912","103912","4935680","4935680","14368768","14368768","2203416854528","98631680",,,"2740224","2740224",,"0",,"System.Diagnostics.ProcessThreadCollection","229","2203408265216","90042368","False",,,,"10559488","10559488",,,,,,"svchost","0","","True",,
"svchost","0","568","2203473547264","22990848","7987200","28936",,,,,,,,,,"Process",,,"8",,,,,"4500",".",,,,"28936","28936","7987200","7987200","185856","185856","9609216","9609216","25972736","25972736","2203480752128","162529280",,,"7987200","7987200",,"0",,"System.Diagnostics.ProcessThreadCollection","568","2203473547264","155324416","False",,,,"22990848","22990848",,,,,,"svchost","0","","True",,
"svchost","0","275","2203444441088","13725696","3813376","17320",,,,,,,,,,"Process",,,"8",,,,,"4580",".",,,,"17320","17320","3813376","3813376","145024","145024","5210112","5210112","17506304","17506304","2203466571776","148348928",,,"3813376","3813376",,"0",,"System.Diagnostics.ProcessThreadCollection","275","2203444441088","126218240","False",,,,"13725696","13725696",,,,,,"svchost","0","","True",,
"svchost","0","479","2203457662976","22347776","15749120","35984",,,,,,,,,,"Process",,,"8",,,,,"4784",".",,,,"35984","35984","15749120","15749120","130112","130112","22913024","22913024","35119104","35119104","2203480596480","162373632",,,"15749120","15749120",,"0",,"System.Diagnostics.ProcessThreadCollection","479","2203457662976","139440128","False",,,,"22347776","22347776",,,,,,"svchost","0","","True",,
"svchost","0","189","2203400511488","8347648","1925120","11360",,,,,,,,,,"Process",,,"8",,,,,"4888",".",,,,"11360","11360","1925120","1925120","85664","85664","2387968","2387968","9498624","9498624","2203410153472","91930624",,,"1925120","1925120",,"0",,"System.Diagnostics.ProcessThreadCollection","189","2203400511488","82288640","False",,,,"8347648","8347648",,,,,,"svchost","0","","True",,
"svchost","0","211","2203424239616","11304960","2605056","13680",,,,,,,,,,"Process",,,"8",,,,,"4916",".",,,,"13680","13680","2605056","2605056","119088","119088","3051520","3051520","13176832","13176832","2203430531072","112308224",,,"2605056","2605056",,"0",,"System.Diagnostics.ProcessThreadCollection","211","2203424239616","106016768","False",,,,"11304960","11304960",,,,,,"svchost","0","","True",,
"svchost","0","115","2203387527168","6275072","1216512","7880",,,,,,,,,,"Process",,,"8",,,,,"5232",".",,,,"7880","7880","1216512","1216512","63712","63712","1433600","1433600","6717440","6717440","2203390672896","72450048",,,"1216512","1216512",,"0",,"System.Diagnostics.ProcessThreadCollection","115","2203387527168","69304320","False",,,,"6275072","6275072",,,,,,"svchost","0","","True",,
"svchost","0","809","2203581411328","61038592","35590144","34384",,,,,,,,,,"Process",,,"8",,,,,"5252",".",,,,"34384","34384","35590144","35590144","280920","280920","70418432","70418432","123559936","123559936","2203947393024","629170176",,,"35590144","35590144",,"0",,"System.Diagnostics.ProcessThreadCollection","809","2203581411328","263188480","False",,,,"61038592","61038592",,,,,,"svchost","0","","True",,
"svchost","0","298","2203412901888","13180928","3321856","14592",,,,,,,,,,"Process",,,"8",,,,,"5280",".",,,,"14592","14592","3321856","3321856","112096","112096","4358144","4358144","13721600","13721600","2203439132672","120909824",,,"3321856","3321856",,"0",,"System.Diagnostics.ProcessThreadCollection","298","2203412901888","94679040","False",,,,"13180928","13180928",,,,,,"svchost","0","","True",,
"svchost","0","388","2203737124864","44339200","34541568","28584",,,,,,,,,,"Process",,,"8",,,,,"5288",".",,,,"28584","28584","34541568","34541568","150552","150552","365752320","365752320","318578688","318578688","2204053446656","735223808",,,"34541568","34541568",,"0",,"System.Diagnostics.ProcessThreadCollection","388","2203737124864","418902016","False",,,,"44339200","44339200",,,,,,"svchost","0","","True",,
"svchost","0","424","2203437973504","19230720","4747264","20512",,,,,,,,,,"Process",,,"8",,,,,"5408",".",,,,"20512","20512","4747264","4747264","159224","159224","5804032","5804032","21381120","21381120","2203459801088","141578240",,,"4747264","4747264",,"0",,"System.Diagnostics.ProcessThreadCollection","424","2203437973504","119750656","False",,,,"19230720","19230720",,,,,,"svchost","0","","True",,
"svchost","0","286","2203413741568","11952128","3092480","14928",,,,,,,,,,"Process",,,"8",,,,,"5416",".",,,,"14928","14928","3092480","3092480","123552","123552","3960832","3960832","14438400","14438400","2203422662656","104439808",,,"3092480","3092480",,"0",,"System.Diagnostics.ProcessThreadCollection","286","2203413741568","95518720","False",,,,"11952128","11952128",,,,,,"svchost","0","","True",,
"svchost","0","138","2203389526016","6168576","1368064","8328",,,,,,,,,,"Process",,,"8",,,,,"5472",".",,,,"8328","8328","1368064","1368064","62480","62480","1581056","1581056","6668288","6668288","2203395497984","77275136",,,"1368064","1368064",,"0",,"System.Diagnostics.ProcessThreadCollection","138","2203389526016","71303168","False",,,,"6168576","6168576",,,,,,"svchost","0","","True",,
"svchost","0","274","2203402231808","8568832","2768896","15008",,,,,,,,,,"Process",,,"8",,,,,"5492",".",,,,"15008","15008","2768896","2768896","93024","93024","3506176","3506176","9678848","9678848","2203413766144","95543296",,,"2768896","2768896",,"0",,"System.Diagnostics.ProcessThreadCollection","274","2203402231808","84008960","False",,,,"8568832","8568832",,,,,,"svchost","0","","True",,
"svchost","0","212","2203398131712","8724480","1953792","9848",,,,,,,,,,"Process",,,"8",,,,,"5532",".",,,,"9848","9848","1953792","1953792","83640","83640","2289664","2289664","9535488","9535488","2203405082624","86859776",,,"1953792","1953792",,"0",,"System.Diagnostics.ProcessThreadCollection","212","2203398131712","79908864","False",,,,"8724480","8724480",,,,,,"svchost","0","","True",,
"svchost","0","375","2204482465792","11345920","3051520","21624",,,,,,,,,,"Process",,,"8",,,,,"5544",".",,,,"21624","21624","3051520","3051520","104960","104960","4247552","4247552","13004800","13004800","2204502482944","1184260096",,,"3051520","3051520",,"0",,"System.Diagnostics.ProcessThreadCollection","375","2204482465792","1164242944","False",,,,"11345920","11345920",,,,,,"svchost","0","","True",,
"svchost","0","217","2203410640896","9879552","2584576","13464",,,,,,,,,,"Process",,,"8",,,,,"5792",".",,,,"13464","13464","2584576","2584576","92344","92344","2842624","2842624","10760192","10760192","2203414859776","96636928",,,"2584576","2584576",,"0",,"System.Diagnostics.ProcessThreadCollection","217","2203410640896","92418048","False",,,,"9879552","9879552",,,,,,"svchost","0","","True",,
"svchost","0","1051","2203728367616","54824960","26349568","86736",,,,,,,,,,"Process",,,"8",,,,,"6508",".",,,,"86736","86736","26349568","26349568","363168","363168","32186368","32186368","59768832","59768832","2203764916224","446693376",,,"26349568","26349568",,"0",,"System.Diagnostics.ProcessThreadCollection","1051","2203728367616","410144768","False",,,,"54824960","54824960",,,,,,"svchost","0","","True",,
"svchost","0","234","2203403915264","8192000","2408448","16368",,,,,,,,,,"Process",,,"8",,,,,"7736",".",,,,"16368","16368","2408448","2408448","91040","91040","3203072","3203072","9232384","9232384","2203423838208","105615360",,,"2408448","2408448",,"0",,"System.Diagnostics.ProcessThreadCollection","234","2203403915264","85692416","False",,,,"8192000","8192000",,,,,,"svchost","0","","True",,
"svchost","0","575","2203729301504","67948544","63635456","43552",,,,,,,,,,"Process",,,"8",,,,,"8708",".",,,,"43552","43552","63635456","63635456","328264","328264","158662656","158662656","182759424","182759424","2203803181056","484958208",,,"63635456","63635456",,"0",,"System.Diagnostics.ProcessThreadCollection","575","2203729301504","411078656","False",,,,"67948544","67948544",,,,,,"svchost","0","","True",,
"svchost","0","346","2203466092544","22859776","6545408","18080",,,,,,,,,,"Process",,,"8",,,,,"9292",".",,,,"18080","18080","6545408","6545408","181048","181048","7159808","7159808","23695360","23695360","2203476221952","157999104",,,"6545408","6545408",,"0",,"System.Diagnostics.ProcessThreadCollection","346","2203466092544","147869696","False",,,,"22859776","22859776",,,,,,"svchost","0","","True",,
"svchost","0","167","2203394781184","8007680","1916928","11568",,,,,,,,,,"Process",,,"8",,,,,"9416",".",,,,"11568","11568","1916928","1916928","65080","65080","4218880","4218880","11284480","11284480","2203400024064","81801216",,,"1916928","1916928",,"0",,"System.Diagnostics.ProcessThreadCollection","167","2203394781184","76558336","False",,,,"8007680","8007680",,,,,,"svchost","0","","True",,
"svchost","0","302","2203419766784","13443072","2949120","14096",,,,,,,,,,"Process",,,"8",,,,,"10432",".",,,,"14096","14096","2949120","2949120","126360","126360","3518464","3518464","13873152","13873152","2203436756992","118534144",,,"2949120","2949120",,"0",,"System.Diagnostics.ProcessThreadCollection","302","2203419766784","101543936","False",,,,"13443072","13443072",,,,,,"svchost","0","","True",,
"svchost","0","459","2203457486848","21114880","6221824","24272",,,,,,,,,,"Process",,,"8",,,,,"10500",".",,,,"24272","24272","6221824","6221824","184408","184408","7712768","7712768","23375872","23375872","2203482673152","164450304",,,"6221824","6221824",,"0",,"System.Diagnostics.ProcessThreadCollection","459","2203457486848","139264000","False",,,,"21114880","21114880",,,,,,"svchost","0","","True",,
"svchost","0","284","2203399761920","9097216","2899968","12336",,,,,,,,,,"Process",,,"8",,,,,"10796",".",,,,"12336","12336","2899968","2899968","88904","88904","3182592","3182592","10051584","10051584","2203405262848","87040000",,,"2899968","2899968",,"0",,"System.Diagnostics.ProcessThreadCollection","284","2203399761920","81539072","False",,,,"9097216","9097216",,,,,,"svchost","0","","True",,
"svchost","0","443","2203461660672","22413312","13684736","19688",,,,,,,,,,"Process",,,"8",,,,,"11780",".",,,,"19688","19688","13684736","13684736","140104","140104","25665536","25665536","60047360","60047360","2203802615808","484392960",,,"13684736","13684736",,"0",,"System.Diagnostics.ProcessThreadCollection","443","2203461660672","143437824","False",,,,"22413312","22413312",,,,,,"svchost","0","","True",,
"svchost","0","156","2203397931008","7798784","1703936","13344",,,,,,,,,,"Process",,,"8",,,,,"12240",".",,,,"13344","13344","1703936","1703936","77936","77936","1916928","1916928","8093696","8093696","2203404222464","85999616",,,"1703936","1703936",,"0",,"System.Diagnostics.ProcessThreadCollection","156","2203397931008","79708160","False",,,,"7798784","7798784",,,,,,"svchost","0","","True",,
"svchost","0","210","2203414085632","11759616","2424832","13432",,,,,,,,,,"Process",,,"8",,,,,"12464",".",,,,"13432","13432","2424832","2424832","105272","105272","2707456","2707456","12398592","12398592","2203419328512","101105664",,,"2424832","2424832",,"0",,"System.Diagnostics.ProcessThreadCollection","210","2203414085632","95862784","False",,,,"11759616","11759616",,,,,,"svchost","0","","True",,
"svchost","0","222","2203417886720","13443072","2797568","12096",,,,,,,,,,"Process",,,"8",,,,,"12548",".",,,,"12096","12096","2797568","2797568","120224","120224","5529600","5529600","15044608","15044608","2203432640512","114417664",,,"2797568","2797568",,"0",,"System.Diagnostics.ProcessThreadCollection","222","2203417886720","99663872","False",,,,"13443072","13443072",,,,,,"svchost","0","","True",,
"svchost","3","178","2203426779136","11755520","2342912","10600","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc",,"Microsoft Corporation","0.015625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10648","8",,"False","4/29/2025 9:09:33 AM",,"12836",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10600","10600","2342912","2342912","138360","138360","2650112","2650112","12025856","12025856","2203431497728","113274880","True","Normal","2342912","2342912","1048575","3",,"System.Diagnostics.ProcessThreadCollection","178","2203426779136","108556288","False",,,,"11755520","11755520",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0156250","00:00:00.0156250","00:00:00","svchost","0","","True",,
"svchost","0","141","2203393499136","7450624","1683456","10056",,,,,,,,,,"Process",,,"8",,,,,"12952",".",,,,"10056","10056","1683456","1683456","74352","74352","2056192","2056192","8343552","8343552","2203405033472","86810624",,,"1683456","1683456",,"0",,"System.Diagnostics.ProcessThreadCollection","141","2203393499136","75276288","False",,,,"7450624","7450624",,,,,,"svchost","0","","True",,
"svchost","0","277","2203405148160","10166272","3108864","17192",,,,,,,,,,"Process",,,"8",,,,,"13068",".",,,,"17192","17192","3108864","3108864","98912","98912","4087808","4087808","11665408","11665408","2203419828224","101605376",,,"3108864","3108864",,"0",,"System.Diagnostics.ProcessThreadCollection","277","2203405148160","86925312","False",,,,"10166272","10166272",,,,,,"svchost","0","","True",,
"svchost","0","161","2203396816896","7741440","1748992","43440",,,,,,,,,,"Process",,,"8",,,,,"13404",".",,,,"43440","43440","1748992","1748992","81552","81552","2093056","2093056","8904704","8904704","2203404161024","85938176",,,"1748992","1748992",,"0",,"System.Diagnostics.ProcessThreadCollection","161","2203396816896","78594048","False",,,,"7741440","7741440",,,,,,"svchost","0","","True",,
"svchost","3","154","2203420213248","10588160","1835008","9512","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k DevicesFlow -s DevicesFlowUserSvc",,"Microsoft Corporation","0.015625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3884","8",,"False","4/29/2025 9:11:33 AM",,"13784",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9512","9512","1835008","1835008","125520","125520","2121728","2121728","10919936","10919936","2203425980416","107757568","True","Normal","1835008","1835008","1048575","3",,"System.Diagnostics.ProcessThreadCollection","154","2203420213248","101990400","False",,,,"10588160","10588160",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0156250","00:00:00.0156250","00:00:00","svchost","0","","True",,
"svchost","0","374","2203464691712","28524544","8757248","21032",,,,,,,,,,"Process",,,"8",,,,,"13920",".",,,,"21032","21032","8757248","8757248","206656","206656","11866112","11866112","31281152","31281152","2203498274816","180051968",,,"8757248","8757248",,"0",,"System.Diagnostics.ProcessThreadCollection","374","2203464691712","146468864","False",,,,"28524544","28524544",,,,,,"svchost","0","","True",,
"svchost","0","147","2203391381504","8077312","1818624","8832",,,,,,,,,,"Process",,,"8",,,,,"14492",".",,,,"8832","8832","1818624","1818624","66504","66504","2822144","2822144","8253440","8253440","2203409207296","90984448",,,"1818624","1818624",,"0",,"System.Diagnostics.ProcessThreadCollection","147","2203391381504","73158656","False",,,,"8077312","8077312",,,,,,"svchost","0","","True",,
"svchost","0","137","2203390980096","8552448","1552384","9320",,,,,,,,,,"Process",,,"8",,,,,"14896",".",,,,"9320","9320","1552384","1552384","71384","71384","2068480","2068480","9039872","9039872","2203400417280","82194432",,,"1552384","1552384",,"0",,"System.Diagnostics.ProcessThreadCollection","137","2203390980096","72757248","False",,,,"8552448","8552448",,,,,,"svchost","0","","True",,
"svchost","0","520","2203458490368","22487040","5726208","21928",,,,,,,,,,"Process",,,"8",,,,,"16000",".",,,,"21928","21928","5726208","5726208","185440","185440","6393856","6393856","29007872","29007872","2203471654912","153432064",,,"5726208","5726208",,"0",,"System.Diagnostics.ProcessThreadCollection","520","2203458490368","140267520","False",,,,"22487040","22487040",,,,,,"svchost","0","","True",,
"svchost","0","451","2203421085696","13623296","3739648","25320",,,,,,,,,,"Process",,,"8",,,,,"16624",".",,,,"25320","25320","3739648","3739648","128848","128848","4202496","4202496","15339520","15339520","2203428974592","110751744",,,"3739648","3739648",,"0",,"System.Diagnostics.ProcessThreadCollection","451","2203421085696","102862848","False",,,,"13623296","13623296",,,,,,"svchost","0","","True",,
"svchost","0","327","2203426742272","18268160","4337664","16416",,,,,,,,,,"Process",,,"8",,,,,"19140",".",,,,"16416","16416","4337664","4337664","137832","137832","5509120","5509120","22200320","22200320","2203449925632","131702784",,,"4337664","4337664",,"0",,"System.Diagnostics.ProcessThreadCollection","327","2203426742272","108519424","False",,,,"18268160","18268160",,,,,,"svchost","0","","True",,
"svchost","0","1379","2203495243776","22818816","7880704","23112",,,,,,,,,,"Process",,,"8",,,,,"21964",".",,,,"23112","23112","7880704","7880704","160448","160448","44855296","44855296","64208896","64208896","2203526811648","208588800",,,"7880704","7880704",,"0",,"System.Diagnostics.ProcessThreadCollection","1379","2203495243776","177020928","False",,,,"22818816","22818816",,,,,,"svchost","0","","True",,
"svchost","0","378","2203433852928","16916480","4280320","16624",,,,,,,,,,"Process",,,"8",,,,,"22560",".",,,,"16624","16624","4280320","4280320","150768","150768","6709248","6709248","19181568","19181568","2203445551104","127328256",,,"4280320","4280320",,"0",,"System.Diagnostics.ProcessThreadCollection","378","2203433852928","115630080","False",,,,"16916480","16916480",,,,,,"svchost","0","","True",,
"svchost","0","210","2203397484544","8617984","1875968","13112",,,,,,,,,,"Process",,,"8",,,,,"23700",".",,,,"13112","13112","1875968","1875968","83760","83760","2039808","2039808","9052160","9052160","2203400105984","81883136",,,"1875968","1875968",,"0",,"System.Diagnostics.ProcessThreadCollection","210","2203397484544","79261696","False",,,,"8617984","8617984",,,,,,"svchost","0","","True",,
"svchost","0","264","2203433050112","12627968","3964928","15536",,,,,,,,,,"Process",,,"8",,,,,"23748",".",,,,"15536","15536","3964928","3964928","104456","104456","4890624","4890624","18927616","18927616","2203447398400","129175552",,,"3964928","3964928",,"0",,"System.Diagnostics.ProcessThreadCollection","264","2203433050112","114827264","False",,,,"12627968","12627968",,,,,,"svchost","0","","True",,
"svchost","3","254","2203458490368","18554880","3457024","15768","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc",,"Microsoft Corporation","0.3125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10956","8",,"False","4/29/2025 9:09:31 AM",,"24228",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15768","15768","3457024","3457024","202840","202840","5406720","5406720","22962176","22962176","2203484786688","166563840","True","Normal","3457024","3457024","1048575","3",,"System.Diagnostics.ProcessThreadCollection","254","2203458490368","140267520","False",,,,"18554880","18554880",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2656250","00:00:00.3125000","00:00:00.0468750","svchost","0","","True",,
"svchost","3","438","2203749273600","22417408","5840896","26552","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup",,"Microsoft Corporation","0.265625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10892","8",,"False","4/29/2025 9:11:27 AM",,"24748",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","26552","26552","5840896","5840896","215568","215568","8749056","8749056","24834048","24834048","2203756994560","438771712","True","Normal","5840896","5840896","1048575","3",,"System.Diagnostics.ProcessThreadCollection","438","2203749273600","431050752","False",,,,"22417408","22417408",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.2656250","00:00:00.1718750","svchost","0","","True",,
"svchost","3","532","2203496902656","38670336","13721600","21304","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc",,"Microsoft Corporation","1.515625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5716","8",,"False","4/29/2025 9:09:29 AM",,"24932",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","21304","21304","13721600","13721600","239056","239056","14749696","14749696","39821312","39821312","2203508047872","189825024","True","Normal","13721600","13721600","1048575","3",,"System.Diagnostics.ProcessThreadCollection","532","2203496902656","178679808","False",,,,"38670336","38670336",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.6562500","00:00:01.5156250","00:00:00.8593750","svchost","0","","True",,
"svchost","0","145","2203396349952","7659520","1617920","9544",,,,,,,,,,"Process",,,"8",,,,,"25352",".",,,,"9544","9544","1617920","1617920","73752","73752","1884160","1884160","7700480","7700480","2203400544256","82321408",,,"1617920","1617920",,"0",,"System.Diagnostics.ProcessThreadCollection","145","2203396349952","78127104","False",,,,"7659520","7659520",,,,,,"svchost","0","","True",,
"svchost","3","615","2203521114112","37838848","10694656","23888","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService",,"Microsoft Corporation","1.9375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2392","8",,"False","4/29/2025 9:09:29 AM",,"25360",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","23888","23888","10694656","10694656","340496","340496","13492224","13492224","43180032","43180032","2203551068160","232845312","True","Normal","10694656","10694656","1048575","3",,"System.Diagnostics.ProcessThreadCollection","615","2203521114112","202891264","False",,,,"37838848","37838848",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.4843750","00:00:01.9375000","00:00:01.4531250","svchost","0","","True",,
"svchost","3","113","2203412488192","7151616","1335296","8016","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc",,"Microsoft Corporation","0","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10880","8",,"False","4/29/2025 9:09:29 AM",,"25592",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8016","8016","1335296","1335296","110208","110208","1605632","1605632","7446528","7446528","2203416158208","97935360","True","Normal","1335296","1335296","1048575","3",,"System.Diagnostics.ProcessThreadCollection","113","2203412488192","94265344","False",,,,"7151616","7151616",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00","00:00:00","00:00:00","svchost","0","","True",,
"svchost","0","476","2203461775360","27398144","5664768","23976",,,,,,,,,,"Process",,,"8",,,,,"27120",".",,,,"23976","23976","5664768","5664768","192480","192480","6619136","6619136","27910144","27910144","2203474386944","156164096",,,"5664768","5664768",,"0",,"System.Diagnostics.ProcessThreadCollection","476","2203461775360","143552512","False",,,,"27398144","27398144",,,,,,"svchost","0","","True",,
"svchost","0","327","2203479502848","18493440","4104192","16896",,,,,,,,,,"Process",,,"8",,,,,"28064",".",,,,"16896","16896","4104192","4104192","182984","182984","14397440","14397440","30965760","30965760","2204100743168","782520320",,,"4104192","4104192",,"0",,"System.Diagnostics.ProcessThreadCollection","327","2203479502848","161280000","False",,,,"18493440","18493440",,,,,,"svchost","0","","True",,
